Date,Australian dollar   (AUD)                     ,Euro   (EUR)                     ,Indian rupee   (INR)                     ,Japanese yen   (JPY)                     ,U.A.E. dirham   (AED)                     ,U.K. pound   (GBP)                     ,U.S. dollar   (USD)                     
11-Aug-2021,0.7338,1.1718,74.4276,110.67,3.6725,1.3818,1
12-Aug-2021,0.7365,1.1739,74.2816,110.35,,1.3851,1
13-Aug-2021,0.7337,1.1765,74.2971,110.45,,1.3804,1
16-Aug-2021,,1.1772,,109.49,,1.386,1
17-Aug-2021,,1.1767,,109.3,,1.3792,1
18-Aug-2021,0.7259,1.1723,74.3002,109.57,3.6725,1.3752,1
19-Aug-2021,0.719,1.1696,,109.98,3.6725,1.3688,1
20-Aug-2021,0.7133,1.1671,74.4275,109.86,,1.36215,1
23-Aug-2021,0.7161,1.1718,74.2765,109.84,3.6725,1.3676,1
24-Aug-2021,0.7234,1.174,74.1379,109.76,3.6725,1.3719,1
25-Aug-2021,0.7245,1.1736,74.2992,109.84,3.6725,1.3721,1
26-Aug-2021,0.7264,1.1767,74.2578,110,3.6725,1.3738,1
27-Aug-2021,0.7247,1.1761,74.1332,110,,1.3707,1
30-Aug-2021,0.7297,1.1801,73.5007,109.74,3.6725,,1
31-Aug-2021,0.7335,1.1834,73.1536,109.87,3.6725,1.3769,1
1-Sep-2021,0.7325,1.1817,72.9589,110.26,3.6725,1.3761,1
7-Sep-2021,0.7422,1.186,73.2814,109.8,3.6725,1.37915,1
8-Sep-2021,0.7384,1.1827,73.6519,110.27,3.6725,1.3765,1
9-Sep-2021,0.7349,1.1838,73.6887,110.2,3.6725,1.3812,1
10-Sep-2021,0.7382,1.1841,,109.78,,1.38725,1
13-Sep-2021,,1.178,,109.96,,1.38285,1
14-Sep-2021,0.734,1.1814,73.6214,110.07,3.6725,1.3869,1
15-Sep-2021,0.7323,1.1824,73.6712,109.64,3.6725,1.3826,1
16-Sep-2021,0.7317,1.1763,73.4311,109.4,3.6725,1.3824,1
17-Sep-2021,0.7303,1.178,73.4927,109.8,,1.3793,1
20-Sep-2021,0.7241,1.1711,73.6459,,3.6725,1.36945,1
21-Sep-2021,0.7268,1.1738,73.5907,109.55,3.6725,1.3686,1
22-Sep-2021,0.725,1.1729,73.8026,109.22,3.6725,1.3641,1
23-Sep-2021,0.7244,1.1715,73.7261,,3.6725,1.3682,1
24-Sep-2021,0.7297,1.1719,73.6935,110.4,,1.3695,1
27-Sep-2021,0.7284,1.1698,73.6567,110.8,3.6725,1.37,1
28-Sep-2021,0.731,1.1678,73.7746,111.03,3.6725,1.3602,1
29-Sep-2021,0.7254,1.1654,74.153,111.63,3.6725,1.3505,1
30-Sep-2021,0.7206,1.1579,74.2551,111.91,3.6725,1.3435,1
1-Oct-2021,0.7211,1.16,74.2644,111.4,,1.3513,1
4-Oct-2021,,1.1636,74.2429,110.97,3.6725,1.35905,1
5-Oct-2021,0.7265,1.1602,74.5307,110.92,3.6725,1.36245,1
6-Oct-2021,0.726,1.1542,74.6292,111.62,3.6725,1.3573,1
7-Oct-2021,0.7281,1.1562,74.8607,111.38,3.6725,1.35945,1
8-Oct-2021,0.7298,1.1569,74.994,111.72,,1.3629,1
12-Oct-2021,0.7349,1.1555,75.3424,113.48,3.6725,1.36155,1
13-Oct-2021,0.734,1.1562,75.4576,113.48,3.6725,1.3624,1
14-Oct-2021,0.7388,1.1602,75.3039,113.38,3.6725,1.37095,1
15-Oct-2021,0.7422,1.1602,,113.89,,1.37455,1
18-Oct-2021,0.7403,1.1604,75.3434,114.27,3.6725,1.3728,1
19-Oct-2021,0.7455,1.1655,,114.14,3.6725,1.38265,1
20-Oct-2021,0.7499,1.1623,75.0507,114.55,3.6725,1.3761,1
21-Oct-2021,0.7508,1.1637,74.7635,114.26,,1.3803,1
22-Oct-2021,0.7477,1.163,74.7836,114.02,,1.37865,1
25-Oct-2021,0.7487,1.1603,75.0191,113.71,3.6725,1.3771,1
26-Oct-2021,0.7515,1.1618,75.1167,113.95,3.6725,1.3828,1
27-Oct-2021,0.7526,1.1617,74.9519,114.15,3.6725,1.3713,1
28-Oct-2021,0.751,1.1593,74.8216,113.6,3.6725,1.3761,1
29-Oct-2021,0.7546,1.1645,74.7858,113.65,,1.3784,1
1-Nov-2021,0.7505,1.1578,74.9298,114.12,3.6725,1.36775,1
2-Nov-2021,0.7497,1.1603,74.7616,114.1,3.6725,1.3654,1
3-Nov-2021,0.7435,1.1578,74.5684,,3.6725,1.3653,1
4-Nov-2021,0.7448,1.1569,,114.15,3.6725,1.35895,1
5-Nov-2021,0.7397,1.1519,,113.77,,1.34425,1
8-Nov-2021,0.7398,1.1579,74.1106,113.59,3.6725,1.35165,1
9-Nov-2021,0.741,1.1577,73.9191,113.25,3.6725,1.35705,1
10-Nov-2021,0.7368,1.1558,74.1659,112.85,3.6725,1.3504,1
11-Nov-2021,0.7304,1.146,74.4749,113.95,,1.3399,1
12-Nov-2021,0.7287,1.1448,74.4694,114.24,,1.33935,1
15-Nov-2021,0.7343,1.1444,74.3548,113.98,3.6725,1.344,1
16-Nov-2021,0.7354,1.1368,74.4535,114.19,3.6725,1.34475,1
17-Nov-2021,0.7284,1.1316,74.3753,114.85,3.6725,1.34545,1
18-Nov-2021,0.7273,1.1345,74.1552,114.17,3.6725,1.3487,1
19-Nov-2021,0.7274,1.1271,,114.33,,1.3452,1
22-Nov-2021,0.7253,1.1278,74.3836,114.09,3.6725,1.3439,1
23-Nov-2021,0.7221,1.1259,74.5042,,3.6725,1.3358,1
24-Nov-2021,0.7209,1.1206,74.4063,115.19,3.6725,1.33735,1
29-Nov-2021,0.714,1.1276,75.091,113.7,3.6725,1.3342,1
30-Nov-2021,0.7144,1.1363,75.0885,113.8,,1.33415,1
1-Dec-2021,0.7169,1.1314,74.9163,113.4,,1.3323,1
2-Dec-2021,0.7098,1.1339,74.9989,112.96,,1.3329,1
3-Dec-2021,0.7076,1.1291,74.9852,113.13,,1.3265,1
6-Dec-2021,0.7025,1.1287,75.2978,113.05,3.6725,1.32795,1
7-Dec-2021,0.7071,1.1256,75.3532,113.7,3.6725,1.3253,1
8-Dec-2021,0.7133,1.1299,75.4733,113.48,3.6725,1.3213,1
9-Dec-2021,0.7174,1.1311,75.4992,113.75,3.6725,1.3185,1
10-Dec-2021,0.7151,1.1273,75.7189,113.44,,1.3199,1
13-Dec-2021,,1.1278,,113.55,,1.3261,1
14-Dec-2021,0.7104,1.1309,75.8985,113.65,3.6725,1.3251,1
15-Dec-2021,,1.1262,,113.78,,1.326,1
16-Dec-2021,0.716,1.1336,76.2528,114.13,3.6725,1.3334,1
17-Dec-2021,0.7167,1.133,76.1733,113.85,,1.3287,1
20-Dec-2021,0.7109,1.1273,75.9865,113.59,3.6725,1.32015,1
21-Dec-2021,0.7113,1.1295,75.5925,113.65,3.6725,1.32465,1
22-Dec-2021,0.7133,1.1301,75.5947,114.16,3.6725,1.3315,1
23-Dec-2021,0.721,1.131,75.3481,114.21,3.6725,1.3434,1
3-Jan-2022,,1.1355,74.3115,,3.6725,,1
4-Jan-2022,0.7211,1.1279,74.5717,115.42,3.6725,1.34955,1
5-Jan-2022,0.7232,1.1319,74.484,116.2,3.6725,1.3541,1
6-Jan-2022,0.7177,1.1315,74.4398,116.04,3.6725,1.3537,1
7-Jan-2022,0.7162,1.1298,74.2939,115.89,,1.3551,1
10-Jan-2022,0.7193,1.1318,74.163,,3.6725,1.35835,1
11-Jan-2022,0.7186,1.1336,73.9319,115.32,3.6725,1.3584,1
12-Jan-2022,0.7218,1.137,73.9968,115.33,3.6725,1.36345,1
13-Jan-2022,0.7291,1.1463,73.9348,114.66,3.6725,1.3725,1
14-Jan-2022,0.7283,1.1447,74.1157,114,,1.3723,1
18-Jan-2022,0.7195,1.1367,74.4115,114.54,3.6725,1.3601,1
19-Jan-2022,0.7188,1.1345,74.5955,114.7,3.6725,1.3631,1
20-Jan-2022,0.7238,1.1338,74.3618,114.28,3.6725,1.3606,1
21-Jan-2022,0.7192,1.1348,74.5343,113.83,,1.35575,1
24-Jan-2022,0.718,1.1304,74.5788,113.83,3.6725,1.3488,1
25-Jan-2022,0.7133,1.1268,74.7025,113.98,3.6725,1.3446,1
26-Jan-2022,,1.1277,,113.81,3.6725,1.35115,1
27-Jan-2022,0.7082,1.116,75.1724,114.67,3.6725,1.3386,1
28-Jan-2022,0.7028,1.1138,74.9513,115.44,,1.3389,1
31-Jan-2022,0.7011,1.1156,74.9674,115.43,3.6725,1.3404,1
1-Feb-2022,0.7066,1.126,74.5295,115.15,3.6725,1.3495,1
2-Feb-2022,0.7134,1.1323,74.8334,114.7,3.6725,1.3565,1
3-Feb-2022,0.712,1.1286,74.857,114.45,3.6725,1.36015,1
4-Feb-2022,0.715,1.1464,74.7231,115,,1.3574,1
7-Feb-2022,0.7092,1.1447,,115.23,3.6725,1.3512,1
8-Feb-2022,0.7121,1.1408,74.69,115.29,3.6725,1.3544,1
9-Feb-2022,0.7167,1.1435,74.818,115.53,3.6725,1.3578,1
10-Feb-2022,0.7175,1.1439,74.9367,115.59,3.6725,1.3569,1
11-Feb-2022,0.712,1.1417,75.3542,,,1.3563,1
14-Feb-2022,0.7118,1.1316,75.5533,115.4,3.6725,1.3514,1
15-Feb-2022,0.7127,1.1345,75.6611,115.42,3.6725,1.35355,1
16-Feb-2022,0.7155,1.1372,75.0815,115.69,3.6725,1.3558,1
17-Feb-2022,0.7172,1.137,75.0866,115.45,3.6725,1.361,1
18-Feb-2022,0.7206,1.1354,74.9223,114.94,,1.36195,1
22-Feb-2022,0.7202,1.1342,74.8804,114.7,3.6725,1.35545,1
23-Feb-2022,0.7235,1.1344,74.6224,,3.6725,1.35865,1
24-Feb-2022,0.7198,1.1163,75.2578,114.94,3.6725,1.3395,1
25-Feb-2022,0.7198,1.1216,75.2842,115.54,,1.33875,1
28-Feb-2022,0.7182,1.1199,75.4882,115.55,3.6725,1.33945,1
1-Mar-2022,0.726,1.1162,,115.25,3.6725,1.3409,1
2-Mar-2022,0.7269,1.1106,75.72,115,3.6725,1.3334,1
3-Mar-2022,0.7301,1.1076,75.7111,115.6,3.6725,1.33695,1
4-Mar-2022,0.7359,1.0929,76.1246,115.38,,1.3286,1
7-Mar-2022,0.7419,1.0895,76.9239,114.92,3.6725,1.3169,1
8-Mar-2022,0.7309,1.0892,76.8816,115.47,3.6725,1.31185,1
9-Mar-2022,0.7285,1.0993,76.8567,115.87,3.6725,1.3148,1
10-Mar-2022,0.7321,1.1084,76.116,116,3.6725,1.3159,1
11-Mar-2022,0.7336,1.099,76.4359,116.3,,1.3109,1
14-Mar-2022,,1.096,76.6086,117.58,3.6725,1.3026,1
15-Mar-2022,0.7186,1.0991,76.4879,118.23,3.6725,1.3055,1
16-Mar-2022,0.7207,1.0994,76.3482,118.39,3.6725,1.3092,1
17-Mar-2022,0.7318,1.1051,75.8935,118.97,3.6725,1.31555,1
18-Mar-2022,0.738,1.1008,,118.68,,1.31295,1
21-Mar-2022,0.7404,1.1038,76.1347,,3.6725,1.3143,1
22-Mar-2022,0.7394,1.1024,76.3807,120,3.6725,1.32215,1
23-Mar-2022,0.7459,1.0985,76.1872,121.19,3.6725,1.3204,1
24-Mar-2022,0.7473,1.0978,76.3403,121.24,3.6725,1.32025,1
25-Mar-2022,0.7526,1.1002,76.1781,121.82,,1.31965,1
28-Mar-2022,0.7524,1.0966,76.2569,122.22,3.6725,1.31565,1
29-Mar-2022,0.7482,1.1085,75.9731,124.2,3.6725,1.30965,1
30-Mar-2022,0.7527,1.1126,75.7678,122.5,3.6725,1.3138,1
31-Mar-2022,0.7482,1.1101,75.8071,122.4,3.6725,1.31255,1
1-Apr-2022,0.7477,1.1052,75.8071,122.2,,1.3141,1
4-Apr-2022,0.7514,1.1005,,122.43,3.6725,1.30965,1
5-Apr-2022,0.7615,1.0969,75.3899,122.55,3.6725,1.3129,1
6-Apr-2022,0.7572,1.0923,75.6016,124,3.6725,1.30825,1
7-Apr-2022,0.7483,1.0916,75.8029,123.64,3.6725,1.3072,1
8-Apr-2022,0.7483,1.0861,75.7811,124,,1.3042,1
11-Apr-2022,0.7448,1.09,75.9627,125,3.6725,1.3046,1
12-Apr-2022,0.7433,1.0861,76.1127,125.53,3.6725,1.3015,1
13-Apr-2022,0.7451,1.0826,76.2248,125.6,3.6725,1.30035,1
14-Apr-2022,0.7458,1.0878,,125.3,3.6725,1.3131,1
15-Apr-2022,,,,126.4,,,1
18-Apr-2022,,,76.3737,126.64,3.6725,,1
19-Apr-2022,0.7373,1.0803,76.2797,127.34,3.6725,1.30275,1
20-Apr-2022,0.7426,1.083,76.4183,129.4,3.6725,1.30585,1
21-Apr-2022,0.7444,1.0887,76.2091,128.28,3.6725,1.30655,1
22-Apr-2022,0.7335,1.0817,76.3279,128.61,,1.29085,1
25-Apr-2022,,1.0746,76.7366,128.78,3.6725,1.27105,1
26-Apr-2022,0.722,1.0674,76.5612,127.6,3.6725,1.2715,1
27-Apr-2022,0.7179,1.0583,76.6414,127.62,3.6725,1.2587,1
28-Apr-2022,0.7096,1.0485,76.6167,129.9,3.6725,1.2466,1
29-Apr-2022,0.7148,1.054,76.4242,129.9,3.6725,1.25695,1
2-May-2022,0.7043,1.0524,76.4346,130.07,,,1
3-May-2022,0.7107,1.0556,,,,1.24965,1
4-May-2022,0.711,1.0531,76.4841,,,1.2518,1
5-May-2022,0.7241,1.0568,76.0887,,3.6725,1.2549,1
6-May-2022,0.7095,1.057,76.747,130.5,,1.23725,1
9-May-2022,0.7002,1.0559,77.3679,130.8,3.6725,1.23455,1
10-May-2022,0.6975,1.0554,77.3537,130.35,3.6725,1.2355,1
11-May-2022,0.6955,1.0553,77.2641,130.4,3.6725,1.2341,1
12-May-2022,0.6879,1.0408,77.5868,129.74,3.6725,1.22085,1
13-May-2022,0.6898,1.0385,77.3543,128.9,,1.21995,1
16-May-2022,0.6889,1.0422,,128.95,3.6725,1.2268,1
17-May-2022,0.7007,1.0541,77.651,129.34,3.6725,1.24655,1
18-May-2022,0.7034,1.0523,77.5716,129.31,3.6725,1.2401,1
19-May-2022,0.6996,1.0525,77.6999,128.4,3.6725,1.2426,1
20-May-2022,0.704,1.0577,77.5829,127.76,,1.24815,1
23-May-2022,0.7112,1.0659,77.589,127.76,3.6725,1.2579,1
24-May-2022,0.7083,1.072,77.6352,127.87,3.6725,1.25115,1
25-May-2022,0.7107,1.0656,77.5137,126.97,3.6725,1.24905,1
26-May-2022,0.7066,1.0697,77.6262,127.48,3.6725,1.2615,1
27-May-2022,0.7134,1.0722,77.6592,127.01,,1.25915,1
31-May-2022,0.7187,1.0713,77.6641,128.2,3.6725,1.2589,1
1-Jun-2022,0.7168,1.0712,77.5554,128.92,3.6725,1.259,1
2-Jun-2022,0.7157,1.0692,77.5883,130.04,3.6725,,1
3-Jun-2022,0.7257,1.073,77.5994,129.82,,,1
6-Jun-2022,0.7201,1.0726,77.6718,130.75,3.6725,1.2554,1
7-Jun-2022,0.7177,1.0662,77.7239,132.23,3.6725,1.2496,1
8-Jun-2022,0.7202,1.0739,77.7251,132.9,3.6725,1.2537,1
9-Jun-2022,0.7176,1.0743,77.787,134.44,3.6725,1.25335,1
10-Jun-2022,0.7121,1.0578,77.84,134.2,,1.2442,1
13-Jun-2022,,1.0455,78.143,135,,1.21995,1
14-Jun-2022,0.6966,1.0452,78.0015,134.12,3.6725,1.2086,1
15-Jun-2022,0.6906,1.0431,78.0755,134.99,3.6725,1.2091,1
16-Jun-2022,0.6999,1.04,78.0864,134.26,3.6725,1.20865,1
17-Jun-2022,0.7012,1.0486,78.0875,133.2,,1.23,1
21-Jun-2022,0.696,1.055,78.0861,135.19,3.6725,1.2284,1
22-Jun-2022,0.6917,1.0521,78.2115,136.47,3.6725,1.2249,1
23-Jun-2022,0.6898,1.0493,78.2662,135.2,3.6725,1.2213,1
24-Jun-2022,0.6908,1.0524,78.3308,135.19,,1.23055,1
27-Jun-2022,0.693,1.0572,78.289,134.6,3.6725,1.22745,1
28-Jun-2022,0.6928,1.0561,78.6966,135.45,3.6725,1.2241,1
29-Jun-2022,0.6898,1.0517,78.9376,136.11,3.6725,1.21575,1
30-Jun-2022,0.6889,1.0387,78.9421,136.63,3.6725,1.2109,1
1-Jul-2022,0.683,1.0425,79.094,135.98,,1.2056,1
5-Jul-2022,0.6873,1.029,79.079,136.13,3.6725,1.2023,1
6-Jul-2022,0.6784,1.0177,79.332,135.68,3.6725,1.19185,1
7-Jul-2022,0.6822,1.018,79.0235,135.7,3.6725,1.199,1
8-Jul-2022,0.6824,1.0163,79.2499,136.02,,1.19875,1
11-Jul-2022,0.6813,1.0098,79.4098,136.45,,1.1958,1
12-Jul-2022,0.672,1.0042,79.6401,137.15,3.6725,1.18455,1
13-Jul-2022,0.6771,1.0067,79.6592,137.12,3.6725,1.1915,1
14-Jul-2022,0.6757,1.0005,79.871,138,3.6725,1.1826,1
15-Jul-2022,,1.0059,,138.9,,1.18395,1
18-Jul-2022,0.6802,1.0131,79.8958,,3.6725,1.1984,1
19-Jul-2022,0.6851,1.0245,79.9478,138.22,3.6725,1.2025,1
20-Jul-2022,0.6912,1.0199,79.9738,138.15,3.6725,1.19815,1
21-Jul-2022,0.691,1.0199,79.9763,138.45,3.6725,1.1962,1
22-Jul-2022,0.6906,1.019,79.9101,137.32,,1.1954,1
25-Jul-2022,0.6909,1.0236,79.8488,136.6,3.6725,1.2051,1
26-Jul-2022,0.6961,1.0124,79.7948,136.45,3.6725,1.1999,1
27-Jul-2022,0.694,1.0152,79.8967,136.99,3.6725,1.20605,1
28-Jul-2022,0.6996,1.0122,79.7434,135.3,3.6725,1.212,1
29-Jul-2022,0.7007,1.0198,79.4203,133,,1.2182,1
1-Aug-2022,,1.0233,79.169,132.5,3.6725,1.2244,1
2-Aug-2022,0.6956,1.0224,78.6082,130.85,3.6725,1.22035,1
3-Aug-2022,0.6934,1.0194,78.8427,133.75,3.6725,1.2182,1
4-Aug-2022,0.6961,1.0181,79.5427,133.62,3.6725,1.21725,1
5-Aug-2022,0.6968,1.0233,79.1158,133.01,,1.2141,1
8-Aug-2022,0.6937,1.0199,79.5785,135.4,3.6725,1.2106,1
9-Aug-2022,0.6975,1.0234,,134.86,3.6725,1.21075,1
10-Aug-2022,0.6956,1.0252,79.5033,135.2,3.6725,1.2097,1
11-Aug-2022,0.7075,1.0338,79.4881,,3.6725,1.22055,1
12-Aug-2022,0.7122,1.0285,79.7011,133.35,,1.2128,1
15-Aug-2022,0.7083,1.0195,,133,3.6725,1.20905,1
16-Aug-2022,0.7038,1.0131,,133.17,3.6725,1.2022,1
17-Aug-2022,0.7024,1.0164,79.4335,134.31,3.6725,1.2102,1
18-Aug-2022,0.6927,1.0178,79.6667,134.88,3.6725,1.2054,1
19-Aug-2022,0.6914,1.0054,79.7528,136.28,,1.18445,1
22-Aug-2022,0.6892,1.0001,79.8703,137.2,3.6725,1.1804,1
23-Aug-2022,0.6877,0.9927,79.8903,137.28,3.6725,1.1764,1
24-Aug-2022,0.6905,0.9934,79.7927,136.9,3.6725,1.1776,1
25-Aug-2022,0.6955,0.997,79.8705,136.94,3.6725,1.1826,1
26-Aug-2022,0.6957,1.0007,79.9097,136.72,,1.1835,1
29-Aug-2022,0.6858,0.9986,80.0906,139,3.6725,,1
30-Aug-2022,0.6905,1.0034,79.7194,138.5,3.6725,1.1718,1
31-Aug-2022,0.6902,1,,138.61,3.6725,1.1616,1
1-Sep-2022,0.6834,1.0004,79.397,139.5,3.6725,1.1559,1
2-Sep-2022,0.679,0.9993,79.7888,140.05,,1.1567,1
6-Sep-2022,0.68,0.9928,79.8893,141,3.6725,1.15745,1
7-Sep-2022,0.6711,0.9885,79.922,144.12,3.6725,1.1446,1
8-Sep-2022,0.6741,1.0009,79.6712,144.4,3.6725,1.1544,1
9-Sep-2022,0.6828,1.0049,79.6358,143.76,,1.1614,1
12-Sep-2022,0.6843,1.0155,79.6776,142.8,3.6725,1.1683,1
13-Sep-2022,0.6874,1.0175,79.064,142.58,3.6725,1.173,1
14-Sep-2022,0.6724,0.999,79.5837,144.45,3.6725,1.15635,1
15-Sep-2022,0.6748,0.9992,79.583,143.25,3.6725,1.1506,1
16-Sep-2022,0.6702,0.9954,79.818,143.02,,1.1407,1
19-Sep-2022,0.6694,0.999,79.6657,,3.6725,,1
20-Sep-2022,0.672,0.9986,79.6778,143.23,3.6725,1.14395,1
21-Sep-2022,0.6667,0.9906,79.9226,143.7,3.6725,1.1342,1
22-Sep-2022,,0.9884,80.7246,144.45,3.6725,1.1295,1
23-Sep-2022,0.6624,0.9754,80.9165,,,1.1031,1
26-Sep-2022,0.6497,0.9646,81.575,144,3.6725,1.07245,1
27-Sep-2022,0.6501,0.9644,81.372,144.45,3.6725,1.08025,1
28-Sep-2022,0.6386,0.9565,81.9005,144.66,3.6725,1.0654,1
29-Sep-2022,0.6466,0.9706,81.8633,144.35,,1.08325,1
30-Sep-2022,0.6502,0.9748,81.5522,144.74,,1.1066,1
3-Oct-2022,,0.9764,81.7417,144.85,,1.11995,1
4-Oct-2022,0.6474,0.9891,81.4267,144.7,,1.1348,1
5-Oct-2022,0.6489,0.9915,,143.93,3.6725,1.1368,1
6-Oct-2022,0.6535,0.986,81.7044,144.58,3.6725,1.12605,1
7-Oct-2022,0.6405,0.9797,82.4,145.02,,1.1196,1
11-Oct-2022,0.625,0.9723,82.3901,145.73,3.6725,1.10685,1
12-Oct-2022,0.6271,0.9706,82.2411,146.18,3.6725,1.1081,1
13-Oct-2022,0.6275,0.9739,82.4013,146.85,3.6725,1.1155,1
14-Oct-2022,0.6327,0.9717,82.3877,147.37,,1.1246,1
17-Oct-2022,0.623,0.9739,82.4047,148.58,3.6725,1.12815,1
18-Oct-2022,0.6322,0.9835,82.2279,148.9,3.6725,1.12605,1
19-Oct-2022,0.6312,0.9778,82.3735,149.18,3.6725,1.1256,1
20-Oct-2022,0.6254,0.9811,83.2042,149.93,3.6725,1.1215,1
21-Oct-2022,0.6265,0.973,82.8619,150.38,,1.11255,1
24-Oct-2022,0.6346,0.9851,,146,3.6725,1.13045,1
25-Oct-2022,0.6325,0.9861,82.7626,149,3.6725,1.133,1
26-Oct-2022,0.6403,1.0023,,148.16,3.6725,1.1566,1
27-Oct-2022,0.6511,1.0037,82.3889,146.11,3.6725,1.15615,1
28-Oct-2022,0.6469,0.9951,82.4092,146.6,,1.1537,1
31-Oct-2022,0.642,0.9914,82.3934,148.24,3.6725,1.15375,1
1-Nov-2022,0.6423,0.9947,82.7126,148.73,3.6725,1.15585,1
2-Nov-2022,0.6412,0.9908,82.765,147.54,3.6725,1.1503,1
3-Nov-2022,0.6369,0.9753,82.8835,,3.6725,1.1211,1
4-Nov-2022,0.6348,0.9872,82.5287,148.25,,1.1212,1
7-Nov-2022,0.643,0.9993,82.2112,147.02,3.6725,1.1446,1
8-Nov-2022,0.6464,0.9996,,146.5,3.6725,1.1466,1
9-Nov-2022,0.65,1.0039,81.48,145.72,3.6725,1.14605,1
10-Nov-2022,0.6419,0.9954,81.7421,146.33,3.6725,1.13745,1
11-Nov-2022,0.6621,1.0308,80.6483,142.45,,1.17605,1
14-Nov-2022,0.6682,1.0319,81.2332,139.6,3.6725,1.17675,1
15-Nov-2022,0.6696,1.0404,81.428,140.38,3.6725,1.1872,1
16-Nov-2022,0.6744,1.0412,81.3354,139.53,3.6725,1.1899,1
17-Nov-2022,0.6708,1.0319,81.6335,139.44,3.6725,1.1861,1
18-Nov-2022,0.6704,1.0366,81.6975,140.22,,1.1912,1
21-Nov-2022,0.6645,1.0246,81.7732,140.29,3.6725,1.1807,1
22-Nov-2022,0.6624,1.0274,81.7742,142.05,3.6725,1.18765,1
23-Nov-2022,0.6639,1.0325,81.8165,,3.6725,1.19375,1
28-Nov-2022,0.6693,1.0463,81.7545,139.06,3.6725,1.20935,1
29-Nov-2022,0.6706,1.0366,81.7121,138.85,3.6725,1.20235,1
30-Nov-2022,0.6698,1.0376,81.597,138.8,3.6725,1.2011,1
1-Dec-2022,0.6809,1.0454,81.1512,136.25,,1.21665,1
2-Dec-2022,0.6813,1.0538,81.1771,135.5,,1.2278,1
5-Dec-2022,0.6841,1.0587,81.5855,134.68,3.6725,1.22795,1
6-Dec-2022,0.6731,1.0516,82.28,136.5,3.6725,1.2215,1
7-Dec-2022,0.6692,1.0529,82.5391,137.27,3.6725,1.21455,1
8-Dec-2022,0.6716,1.0519,82.2844,136.57,3.6725,1.21735,1
9-Dec-2022,0.6792,1.0559,82.2092,136.88,,1.2265,1
12-Dec-2022,0.6779,1.0562,82.6425,136.77,3.6725,1.22765,1
13-Dec-2022,0.6755,1.0545,82.7154,137.8,3.6725,1.22915,1
14-Dec-2022,0.6837,1.0649,82.517,135.53,3.6725,1.237,1
15-Dec-2022,0.6824,1.0621,82.4822,135.37,3.6725,1.2309,1
16-Dec-2022,0.6706,1.0619,82.8184,137.63,,1.2191,1
19-Dec-2022,0.6713,1.0598,82.6405,136.16,3.6725,1.21875,1
20-Dec-2022,0.6659,1.0599,82.7902,133.11,3.6725,1.21595,1
21-Dec-2022,0.6664,1.0636,82.7736,131.73,3.6725,1.2104,1
22-Dec-2022,0.6761,1.0633,82.6679,131.78,3.6725,1.2044,1
23-Dec-2022,0.668,1.0622,82.8685,132.65,,1.2068,1
3-Jan-2023,,1.0545,82.7817,,3.6725,1.1933,1
4-Jan-2023,0.6809,1.0599,82.9052,130.96,3.6725,1.20565,1
5-Jan-2023,0.6815,1.0601,82.6973,132.05,3.6725,1.20225,1
6-Jan-2023,0.6769,1.05,82.6348,133.64,,1.18485,1
9-Jan-2023,0.6929,1.0696,82.3662,,3.6725,1.21435,1
10-Jan-2023,0.6904,1.0723,82.2108,131.8,3.6725,1.2151,1
11-Jan-2023,0.6911,1.0747,81.7029,132.36,3.6725,1.2128,1
12-Jan-2023,0.6923,1.0772,81.7187,131.9,3.6725,1.21645,1
13-Jan-2023,0.6955,1.0814,81.4328,129.23,,1.2174,1
17-Jan-2023,0.6973,1.0843,81.7727,128.71,3.6725,1.2257,1
18-Jan-2023,0.6994,1.0839,81.648,128.84,3.6725,1.23765,1
19-Jan-2023,0.6904,1.0815,81.3577,128.4,3.6725,1.2353,1
20-Jan-2023,0.6918,1.0826,81.2196,128.65,,1.23535,1
23-Jan-2023,0.6983,1.0871,81.2757,129.29,3.6725,1.2353,1
24-Jan-2023,0.7033,1.0858,81.602,130.36,3.6725,1.2315,1
25-Jan-2023,0.7102,1.0878,81.6263,130.35,3.6725,1.231,1
26-Jan-2023,,1.0895,,129.19,3.6725,1.2391,1
27-Jan-2023,0.7107,1.0865,81.5445,130,,1.23685,1
30-Jan-2023,0.7092,1.0903,81.6552,130.06,3.6725,1.2383,1
31-Jan-2023,0.7037,1.0833,81.7387,130.41,3.6725,1.2324,1
1-Feb-2023,0.7068,1.0894,81.8494,129.87,3.6725,1.23275,1
2-Feb-2023,0.715,1.0988,81.9536,128.4,3.6725,1.2372,1
3-Feb-2023,0.7062,1.0937,82.2296,128.68,,1.22575,1
6-Feb-2023,0.6943,1.0776,82.454,132.35,3.6725,1.2052,1
7-Feb-2023,0.6931,1.07,82.6959,132.54,3.6725,1.19865,1
8-Feb-2023,0.6964,1.0735,82.6746,130.89,3.6725,1.2094,1
9-Feb-2023,0.6954,1.0771,82.6103,131.55,3.6725,1.2149,1
10-Feb-2023,0.6923,1.069,82.5787,131.62,,1.2109,1
13-Feb-2023,0.6908,1.0686,82.7046,131.7,3.6725,1.2058,1
14-Feb-2023,,1.0759,82.7163,132.28,3.6725,1.2203,1
15-Feb-2023,0.6937,1.07,82.8621,132.73,3.6725,1.20575,1
16-Feb-2023,0.6922,1.07,82.6414,134.05,3.6725,1.2055,1
